Rep,SampID,replicate,Cruise,Compound,Area,min.area.flag,blk.lod.flag,smp.remove,Blk.Av
240102_Smp_LabBlk1_B,NA,NA,KinExp,Gonyol,0,NA,NA,NA,NA
240102_Smp_LabBlk1_C,NA,NA,KinExp,Gonyol,0,NA,NA,NA,NA
240102_Smp_LabBlk2_A,NA,NA,KinExp,Gonyol,343284,NA,NA,NA,NA
240102_Smp_LabBlk2_B,NA,NA,KinExp,Gonyol,616390,NA,NA,NA,NA
240102_Smp_LabBlk2_C,NA,NA,KinExp,Gonyol,1767394,NA,NA,NA,NA
240102_Smp_LabBlk3_A,NA,NA,KinExp,Gonyol,237164,NA,NA,NA,NA
240102_Smp_LabBlk3_B,NA,NA,KinExp,Gonyol,19781,NA,NA,NA,NA
240102_Smp_LabBlk3_C,NA,NA,KinExp,Gonyol,0,NA,NA,NA,NA
240102_Smp_LabBlk4_A,NA,NA,KinExp,Gonyol,6635128,NA,NA,NA,NA
240102_Smp_LabBlk4_B,NA,NA,KinExp,Gonyol,1187533,NA,NA,NA,NA
240102_Smp_LabBlk4_C,NA,NA,KinExp,Gonyol,1353607,NA,NA,NA,NA
240102_Smp_LabBlk5_A,NA,NA,KinExp,Gonyol,310981,NA,NA,NA,NA
240102_Smp_LabBlk5_B,NA,NA,KinExp,Gonyol,586743,NA,NA,NA,NA
240102_Smp_LabBlk5_C,NA,NA,KinExp,Gonyol,627936,NA,NA,NA,NA
240102_Smp_RC078_CXBLK_A,RC078_CXBLK,A,KinExp,Gonyol,835342.0809549883,Flag,Flag,Smp_Remove,912396.0666666668
240102_Smp_RC078_CXBLK_B,RC078_CXBLK,B,KinExp,Gonyol,835342.0809549883,NA,Flag,Smp_Remove,912396.0666666668
240102_Smp_RC078_CXBLK_C,RC078_CXBLK,C,KinExp,Gonyol,835342.0809549883,NA,Flag,Smp_Remove,912396.0666666668
240102_Smp_RC078_S7_C3_D6_A,RC078_S7_C3_D6,A,KinExp,Gonyol,34530560,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_B,RC078_S7_C3_D6,B,KinExp,Gonyol,64625192,NA,NA,NA,NA
240102_Smp_RC078_S7_C3_D6_C,RC078_S7_C3_D6,C,KinExp,Gonyol,45344364,NA,NA,NA,NA
240102_Smp_RC078_UKH1_A,RC078_UKH1,A,KinExp,Gonyol,3843908,NA,NA,NA,NA
240102_Smp_RC078_UKH1_B,RC078_UKH1,B,KinExp,Gonyol,6677035,NA,NA,NA,NA
240102_Smp_RC078_UKH1_C,RC078_UKH1,C,KinExp,Gonyol,9757084,NA,NA,NA,NA
240102_Smp_RC078_UKH2_A,RC078_UKH2,A,KinExp,Gonyol,71743104,NA,NA,NA,NA
240102_Smp_RC078_UKH2_B,RC078_UKH2,B,KinExp,Gonyol,50337688,NA,NA,NA,NA
240102_Smp_RC078_UKH2_C,RC078_UKH2,C,KinExp,Gonyol,43150356,NA,NA,NA,NA
240102_Smp_RC104_UCH1_A,RC104_UCH1,A,KinExp,Gonyol,6280610,NA,NA,NA,NA
240102_Smp_RC104_UCH1_B,RC104_UCH1,B,KinExp,Gonyol,6294811,NA,NA,NA,NA
240102_Smp_RC104_UCH1_C,RC104_UCH1,C,KinExp,Gonyol,6123568,NA,NA,NA,NA
240102_Smp_RC104_UKH1_A,RC104_UKH1,A,KinExp,Gonyol,6223026,NA,NA,NA,NA
240102_Smp_RC104_UKH1_B,RC104_UKH1,B,KinExp,Gonyol,5702930,NA,NA,NA,NA
240102_Smp_RC104_UKH1_C,RC104_UKH1,C,KinExp,Gonyol,8458013,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_1,NA,NA,RC078,Trimethylamine N-oxide,383687,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_2,NA,NA,RC078,Trimethylamine N-oxide,264797,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_1,NA,NA,RC078,Trimethylamine N-oxide,95450216,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_2,NA,NA,RC078,Trimethylamine N-oxide,104476856,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_1,NA,NA,RC078,Trimethylamine N-oxide,1604114304,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_2,NA,NA,RC078,Trimethylamine N-oxide,1694970112,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_1,NA,NA,RC078,Trimethylamine N-oxide,1678732032,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_2,NA,NA,RC078,Trimethylamine N-oxide,1809748096,NA,NA,NA,NA
240415_Std_H2OinMatrix_1,NA,NA,RC078,Trimethylamine N-oxide,98041640,NA,NA,NA,NA
240415_Std_H2OinMatrix_2,NA,NA,RC078,Trimethylamine N-oxide,96417368,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full1,NA,NA,RC078,Trimethylamine N-oxide,153994912,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full2,NA,NA,RC078,Trimethylamine N-oxide,152463888,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full3,NA,NA,RC078,Trimethylamine N-oxide,166277040,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half1,NA,NA,RC078,Trimethylamine N-oxide,74063024,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half2,NA,NA,RC078,Trimethylamine N-oxide,79604288,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half3,NA,NA,RC078,Trimethylamine N-oxide,82298128,NA,NA,NA,NA
240415_Smp_BottleBlk_1,NA,NA,RC078,Trimethylamine N-oxide,464089,NA,NA,NA,NA
240415_Smp_BottleBlk_2,NA,NA,RC078,Trimethylamine N-oxide,1340770,NA,NA,NA,NA
240415_Smp_FilterBlk_1,NA,NA,RC078,Trimethylamine N-oxide,461269,NA,NA,NA,NA
240415_Smp_FilterBlk_2,NA,NA,RC078,Trimethylamine N-oxide,2904,NA,NA,NA,NA
240415_Smp_FilterBlk_3,NA,NA,RC078,Trimethylamine N-oxide,845863,NA,NA,NA,NA
240415_Smp_FilterBlk_4,NA,NA,RC078,Trimethylamine N-oxide,72890,NA,NA,NA,NA
240415_Smp_MQBlk1_A,NA,NA,RC078,Trimethylamine N-oxide,1559139,NA,NA,NA,NA
240415_Smp_MQBlk1_B,NA,NA,RC078,Trimethylamine N-oxide,449437,NA,NA,NA,NA
240415_Smp_MQBlk1_C,NA,NA,RC078,Trimethylamine N-oxide,381716,NA,NA,NA,NA
240415_Smp_MQBlk2_A,NA,NA,RC078,Trimethylamine N-oxide,999944,NA,NA,NA,NA
240415_Smp_MQBlk2_B,NA,NA,RC078,Trimethylamine N-oxide,312583,NA,NA,NA,NA
240415_Smp_MQBlk2_C,NA,NA,RC078,Trimethylamine N-oxide,1421586,NA,NA,NA,NA
240415_Smp_MQBlk3_A,NA,NA,RC078,Trimethylamine N-oxide,389270,NA,NA,NA,NA
240415_Smp_MQBlk3_B,NA,NA,RC078,Trimethylamine N-oxide,1399871,NA,NA,NA,NA
240415_Smp_MQBlk3_C,NA,NA,RC078,Trimethylamine N-oxide,586154,NA,NA,NA,NA
240415_Smp_MQBlk4_A,NA,NA,RC078,Trimethylamine N-oxide,836469,NA,NA,NA,NA
240415_Smp_MQBlk4_B,NA,NA,RC078,Trimethylamine N-oxide,984835,NA,NA,NA,NA
240415_Smp_MQBlk5_A,NA,NA,RC078,Trimethylamine N-oxide,640649,NA,NA,NA,NA
240415_Smp_MQBlk5_B,NA,NA,RC078,Trimethylamine N-oxide,384625,NA,NA,NA,NA
240415_Smp_MQBlk5_C,NA,NA,RC078,Trimethylamine N-oxide,615980,NA,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Trimethylamine N-oxide,160317936,NA,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Trimethylamine N-oxide,67128888,NA,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Trimethylamine N-oxide,139700416,NA,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Trimethylamine N-oxide,65041568,NA,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Trimethylamine N-oxide,49130428,NA,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Trimethylamine N-oxide,14747402,NA,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Trimethylamine N-oxide,25615360,NA,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Trimethylamine N-oxide,41200244,NA,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Trimethylamine N-oxide,34298872,NA,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Trimethylamine N-oxide,21704536,NA,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Trimethylamine N-oxide,58843568,NA,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Trimethylamine N-oxide,23440318,NA,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Trimethylamine N-oxide,101487512,NA,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Trimethylamine N-oxide,278423840,NA,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Trimethylamine N-oxide,77761648,NA,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Trimethylamine N-oxide,81475920,NA,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Trimethylamine N-oxide,144718096,NA,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Trimethylamine N-oxide,93791632,NA,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Trimethylamine N-oxide,264714160,NA,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Trimethylamine N-oxide,1281604736,NA,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Trimethylamine N-oxide,608812224,NA,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Trimethylamine N-oxide,262643120,NA,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Trimethylamine N-oxide,91781360,NA,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Trimethylamine N-oxide,184849504,NA,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Trimethylamine N-oxide,396076544,NA,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Trimethylamine N-oxide,213162592,NA,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Trimethylamine N-oxide,277674752,NA,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Trimethylamine N-oxide,182127152,NA,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Trimethylamine N-oxide,145044560,NA,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Trimethylamine N-oxide,123154736,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_1,NA,NA,RC078,Glycine betaine,377219456,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_2,NA,NA,RC078,Glycine betaine,335024544,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_1,NA,NA,RC078,Glycine betaine,1590496896,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_2,NA,NA,RC078,Glycine betaine,1920329728,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_1,NA,NA,RC078,Glycine betaine,9272824832,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_2,NA,NA,RC078,Glycine betaine,9232317440,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_1,NA,NA,RC078,Glycine betaine,10235699200,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_2,NA,NA,RC078,Glycine betaine,10549595136,NA,NA,NA,NA
240415_Std_H2OinMatrix_1,NA,NA,RC078,Glycine betaine,1669825920,NA,NA,NA,NA
240415_Std_H2OinMatrix_2,NA,NA,RC078,Glycine betaine,1499748864,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full1,NA,NA,RC078,Glycine betaine,2589100288,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full2,NA,NA,RC078,Glycine betaine,2591265280,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full3,NA,NA,RC078,Glycine betaine,2695889152,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half1,NA,NA,RC078,Glycine betaine,1285188352,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half2,NA,NA,RC078,Glycine betaine,1313508992,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half3,NA,NA,RC078,Glycine betaine,1273139584,NA,NA,NA,NA
240415_Smp_BottleBlk_1,NA,NA,RC078,Glycine betaine,160429936,NA,NA,NA,NA
240415_Smp_BottleBlk_2,NA,NA,RC078,Glycine betaine,155172192,NA,NA,NA,NA
240415_Smp_FilterBlk_1,NA,NA,RC078,Glycine betaine,134902320,NA,NA,NA,NA
240415_Smp_FilterBlk_2,NA,NA,RC078,Glycine betaine,115825800,NA,NA,NA,NA
240415_Smp_FilterBlk_3,NA,NA,RC078,Glycine betaine,168745552,NA,NA,NA,NA
240415_Smp_FilterBlk_4,NA,NA,RC078,Glycine betaine,75417536,NA,NA,NA,NA
240415_Smp_MQBlk1_A,NA,NA,RC078,Glycine betaine,95816616,NA,NA,NA,NA
240415_Smp_MQBlk1_B,NA,NA,RC078,Glycine betaine,255930368,NA,NA,NA,NA
240415_Smp_MQBlk1_C,NA,NA,RC078,Glycine betaine,105234744,NA,NA,NA,NA
240415_Smp_MQBlk2_A,NA,NA,RC078,Glycine betaine,134985568,NA,NA,NA,NA
240415_Smp_MQBlk2_B,NA,NA,RC078,Glycine betaine,124036704,NA,NA,NA,NA
240415_Smp_MQBlk2_C,NA,NA,RC078,Glycine betaine,110021944,NA,NA,NA,NA
240415_Smp_MQBlk3_A,NA,NA,RC078,Glycine betaine,247501104,NA,NA,NA,NA
240415_Smp_MQBlk3_B,NA,NA,RC078,Glycine betaine,183666432,NA,NA,NA,NA
240415_Smp_MQBlk3_C,NA,NA,RC078,Glycine betaine,141476368,NA,NA,NA,NA
240415_Smp_MQBlk4_A,NA,NA,RC078,Glycine betaine,155401184,NA,NA,NA,NA
240415_Smp_MQBlk4_B,NA,NA,RC078,Glycine betaine,180627920,NA,NA,NA,NA
240415_Smp_MQBlk5_A,NA,NA,RC078,Glycine betaine,25312490,NA,NA,NA,NA
240415_Smp_MQBlk5_B,NA,NA,RC078,Glycine betaine,106307064,NA,NA,NA,NA
240415_Smp_MQBlk5_C,NA,NA,RC078,Glycine betaine,124207216,NA,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Glycine betaine,1704215552,NA,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Glycine betaine,1254346112,NA,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Glycine betaine,1281643648,NA,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Glycine betaine,1557234048,NA,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Glycine betaine,2833990400,NA,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Glycine betaine,877764544,NA,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Glycine betaine,1019533312,NA,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Glycine betaine,1243076096,NA,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Glycine betaine,1469052672,NA,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Glycine betaine,855660992,NA,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Glycine betaine,1996181376,NA,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Glycine betaine,746274560,NA,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Glycine betaine,2871838720,NA,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Glycine betaine,2647735296,NA,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Glycine betaine,1723792000,NA,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Glycine betaine,1713050368,NA,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Glycine betaine,4693566464,NA,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Glycine betaine,4700869120,NA,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Glycine betaine,9516827648,NA,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Glycine betaine,7257650176,NA,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Glycine betaine,9762226176,NA,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Glycine betaine,1949012864,NA,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Glycine betaine,943736704,NA,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Glycine betaine,3264088576,NA,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Glycine betaine,6193802752,NA,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Glycine betaine,3200216832,NA,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Glycine betaine,6060658176,NA,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Glycine betaine,3370913280,NA,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Glycine betaine,2520765184,NA,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Glycine betaine,4191606784,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_1,NA,NA,RC078,Dimethylsulfonioacetate,4407989248,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_2,NA,NA,RC078,Dimethylsulfonioacetate,4436567552,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_1,NA,NA,RC078,Dimethylsulfonioacetate,4404100096,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_2,NA,NA,RC078,Dimethylsulfonioacetate,4419758592,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_1,NA,NA,RC078,Dimethylsulfonioacetate,19944,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_2,NA,NA,RC078,Dimethylsulfonioacetate,NA,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_1,NA,NA,RC078,Dimethylsulfonioacetate,84033280,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_2,NA,NA,RC078,Dimethylsulfonioacetate,89043640,NA,NA,NA,NA
240415_Std_H2OinMatrix_1,NA,NA,RC078,Dimethylsulfonioacetate,82282968,NA,NA,NA,NA
240415_Std_H2OinMatrix_2,NA,NA,RC078,Dimethylsulfonioacetate,81849608,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full1,NA,NA,RC078,Dimethylsulfonioacetate,127072792,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full2,NA,NA,RC078,Dimethylsulfonioacetate,128369688,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full3,NA,NA,RC078,Dimethylsulfonioacetate,141984512,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half1,NA,NA,RC078,Dimethylsulfonioacetate,62241696,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half2,NA,NA,RC078,Dimethylsulfonioacetate,63992668,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Half3,NA,NA,RC078,Dimethylsulfonioacetate,67816632,NA,NA,NA,NA
240415_Smp_BottleBlk_1,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_BottleBlk_2,NA,NA,RC078,Dimethylsulfonioacetate,18981,NA,NA,NA,NA
240415_Smp_FilterBlk_1,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_FilterBlk_2,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_FilterBlk_3,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_FilterBlk_4,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk1_A,NA,NA,RC078,Dimethylsulfonioacetate,17527,NA,NA,NA,NA
240415_Smp_MQBlk1_B,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk1_C,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk2_A,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk2_B,NA,NA,RC078,Dimethylsulfonioacetate,29203,NA,NA,NA,NA
240415_Smp_MQBlk2_C,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk3_A,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk3_B,NA,NA,RC078,Dimethylsulfonioacetate,14914,NA,NA,NA,NA
240415_Smp_MQBlk3_C,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk4_A,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk4_B,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk5_A,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk5_B,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_MQBlk5_C,NA,NA,RC078,Dimethylsulfonioacetate,0,NA,NA,NA,NA
240415_Smp_S2_C4_D5_A,S2_C4_D5,A,RC078,Dimethylsulfonioacetate,100914680,NA,NA,NA,NA
240415_Smp_S2_C4_D5_B,S2_C4_D5,B,RC078,Dimethylsulfonioacetate,103646200,NA,NA,NA,NA
240415_Smp_S2_C4_D5_C,S2_C4_D5,C,RC078,Dimethylsulfonioacetate,94294664,NA,NA,NA,NA
240415_Smp_S2_C4_D6_A,S2_C4_D6,A,RC078,Dimethylsulfonioacetate,139499040,NA,NA,NA,NA
240415_Smp_S2_C4_D6_B,S2_C4_D6,B,RC078,Dimethylsulfonioacetate,268215760,NA,NA,NA,NA
240415_Smp_S2_C4_D6_C,S2_C4_D6,C,RC078,Dimethylsulfonioacetate,91413384,NA,NA,NA,NA
240415_Smp_S3_C2_D3_A,S3_C2_D3,A,RC078,Dimethylsulfonioacetate,114039808,NA,NA,NA,NA
240415_Smp_S3_C2_D3_B,S3_C2_D3,B,RC078,Dimethylsulfonioacetate,131515008,NA,NA,NA,NA
240415_Smp_S3_C2_D3_C,S3_C2_D3,C,RC078,Dimethylsulfonioacetate,158233072,NA,NA,NA,NA
240415_Smp_S3_C2_D4_A,S3_C2_D4,A,RC078,Dimethylsulfonioacetate,87126688,NA,NA,NA,NA
240415_Smp_S3_C2_D4_B,S3_C2_D4,B,RC078,Dimethylsulfonioacetate,264586608,NA,NA,NA,NA
240415_Smp_S3_C2_D4_C,S3_C2_D4,C,RC078,Dimethylsulfonioacetate,106873208,NA,NA,NA,NA
240415_Smp_S5_C3_D2_A,S5_C3_D2,A,RC078,Dimethylsulfonioacetate,198404336,NA,NA,NA,NA
240415_Smp_S5_C3_D2_B,S5_C3_D2,B,RC078,Dimethylsulfonioacetate,134299488,NA,NA,NA,NA
240415_Smp_S5_C3_D2_C,S5_C3_D2,C,RC078,Dimethylsulfonioacetate,111359344,NA,NA,NA,NA
240415_Smp_S5_C3_D3_A,S5_C3_D3,A,RC078,Dimethylsulfonioacetate,97173176,NA,NA,NA,NA
240415_Smp_S5_C3_D3_B,S5_C3_D3,B,RC078,Dimethylsulfonioacetate,269584928,NA,NA,NA,NA
240415_Smp_S5_C3_D3_C,S5_C3_D3,C,RC078,Dimethylsulfonioacetate,292271680,NA,NA,NA,NA
240415_Smp_S6_C1_D1_A,S6_C1_D1,A,RC078,Dimethylsulfonioacetate,166819760,NA,NA,NA,NA
240415_Smp_S6_C1_D1_B,S6_C1_D1,B,RC078,Dimethylsulfonioacetate,209852640,NA,NA,NA,NA
240415_Smp_S6_C1_D1_C,S6_C1_D1,C,RC078,Dimethylsulfonioacetate,202699680,NA,NA,NA,NA
240415_Smp_S6_C1_D2_A,S6_C1_D2,A,RC078,Dimethylsulfonioacetate,90774720,NA,NA,NA,NA
240415_Smp_S6_C1_D2_B,S6_C1_D2,B,RC078,Dimethylsulfonioacetate,57348568,NA,NA,NA,NA
240415_Smp_S6_C1_D2_C,S6_C1_D2,C,RC078,Dimethylsulfonioacetate,153869696,NA,NA,NA,NA
240415_Smp_S7_C3_D5_A,S7_C3_D5,A,RC078,Dimethylsulfonioacetate,224681584,NA,NA,NA,NA
240415_Smp_S7_C3_D5_B,S7_C3_D5,B,RC078,Dimethylsulfonioacetate,111686728,NA,NA,NA,NA
240415_Smp_S7_C3_D5_C,S7_C3_D5,C,RC078,Dimethylsulfonioacetate,193871168,NA,NA,NA,NA
240415_Smp_S7_C3_D6_A,S7_C3_D6,A,RC078,Dimethylsulfonioacetate,167216368,NA,NA,NA,NA
240415_Smp_S7_C3_D6_B,S7_C3_D6,B,RC078,Dimethylsulfonioacetate,134315664,NA,NA,NA,NA
240415_Smp_S7_C3_D6_C,S7_C3_D6,C,RC078,Dimethylsulfonioacetate,214701408,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_1,NA,NA,RC078,beta-Alaninebetaine,317789,NA,NA,NA,NA
240415_Std_4uMStdsMix1InH2O_2,NA,NA,RC078,beta-Alaninebetaine,2267529,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_1,NA,NA,RC078,beta-Alaninebetaine,1151035392,NA,NA,NA,NA
240415_Std_4uMStdsMix1InMatrix_2,NA,NA,RC078,beta-Alaninebetaine,1146544512,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_1,NA,NA,RC078,beta-Alaninebetaine,5889593856,NA,NA,NA,NA
240415_Std_4uMStdsMix2InH2O_2,NA,NA,RC078,beta-Alaninebetaine,5702306816,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_1,NA,NA,RC078,beta-Alaninebetaine,6734043136,NA,NA,NA,NA
240415_Std_4uMStdsMix2InMatrix_2,NA,NA,RC078,beta-Alaninebetaine,7156952576,NA,NA,NA,NA
240415_Std_H2OinMatrix_1,NA,NA,RC078,beta-Alaninebetaine,1217583872,NA,NA,NA,NA
240415_Std_H2OinMatrix_2,NA,NA,RC078,beta-Alaninebetaine,1125529984,NA,NA,NA,NA
240415_Poo_D1-CXSPE_Full1,NA,NA,RC078,beta-Alaninebetaine,1886913024,NA,NA,NA,NA
